2021,6,9,32,67,19,24,0.75,0,0,0,0,0,0,0,0,0,1
2021,6,10,38,135,37,19,0.5,0,4,0,0,0,0,0,0,0,1
2021,6,11,29,59,23,18,0.6207,0,2,0,0,0,0,0,0,0,1
2021,6,12,36,115,28,17,0.4722,0,2,0,0,0,0,0,0,0,1
2021,6,13,39,144,34,25,0.641,0,2,0,0,0,0,0,0,0,1
2021,6,14,47,182,28,23,0.4894,0,5,0,0,0,0,0,0,0,1
2021,6,15,102,457,48,58,0.5686,0,16,4,6,1,1,0,5050,0,1
2021,6,16,117,378,27,47,0.4017,0,15,4,5,1,1,0,5040,0,1
2021,6,17,92,345,49,43,0.4674,0,10,3,3,1,1,0,3180,0,1
2021,6,18,67,238,34,35,0.5224,0,8,3,4,1,1,0,2010,1,1
2021,6,19,55,151,25,30,0.5455,0,3,0,0,0,0,0,0,0,1
2021,6,20,50,144,38,30,0.6,0,0,0,0,0,0,0,0,0,1
2021,6,21,39,107,31,22,0.5641,0,1,0,0,0,0,0,0,0,1
2021,6,22,40,148,34,24,0.6,0,3,1,1,0,0,0,410,0,1
2021,6,23,94,381,42,48,0.5106,0,18,5,5,1,1,0,5171,0,1
2021,6,24,98,334,26,50,0.5102,0,11,6,8,1,1,0,6860,0,1
2021,6,25,59,258,37,28,0.4746,0,10,2,4,1,1,0,1820,0,1
2021,6,26,112,492,40,46,0.4107,0,25,3,4,1,1,0,3580,0,1
2021,6,27,168,757,57,85,0.506,0,23,3,3,1,1,0,3180,0,1
2021,6,28,112,424,39,59,0.5268,0,26,4,7,1,1,0,6140,0,1
2021,6,29,64,310,47,33,0.5156,0,4,0,0,0,0,0,0,0,1
2021,6,30,62,354,39,29,0.4677,0,16,2,3,0,0,0,976,0,1
2021,7,1,61,276,41,34,0.5574,0,11,0,0,0,0,0,0,0,1
2021,7,2,56,254,35,34,0.6071,0,6,1,3,1,1,0,1610,0,1
2021,7,3,80,333,45,40,0.5,0,5,0,0,0,0,0,0,0,1
2021,7,4,90,474,46,54,0.6,0,19,3,6,1,1,0,2980,0,1
2021,7,5,74,506,45,38,0.5135,0,19,0,0,0,0,0,0,0,1
2021,7,6,76,302,26,41,0.5395,0,8,2,2,0,0,0,1120,0,1
2021,7,7,84,520,50,48,0.5714,0,6,3,3,0,0,0,1100,1,1
2021,7,8,122,537,35,56,0.459,0,35,5,11,2,0,0,9092,0,1
2021,7,9,80,315,42,45,0.5625,0,11,4,4,1,1,0,2380,0,1
2021,7,10,73,261,43,44,0.6027,0,11,2,3,1,1,0,2920,0,1
2021,7,11,91,422,50,44,0.4835,0,11,0,0,0,0,0,0,0,1
2021,7,12,82,389,48,42,0.5122,0,9,2,2,0,0,0,1120,0,1
2021,7,13,65,213,24,40,0.6154,0,4,0,0,0,0,0,0,0,1
2021,7,14,81,396,48,40,0.4938,0,14,1,1,0,0,0,660,0,1
2021,7,15,91,527,45,43,0.4725,0,21,2,2,0,0,0,720,0,1
2021,7,16,103,528,57,55,0.534,0,18,3,4,1,1,0,2430,0,1
2021,7,17,111,458,38,64,0.5766,0,14,2,4,1,1,0,1604,0,1
2021,7,18,116,458,49,70,0.6034,0,7,4,7,1,1,0,3200,1,1
2021,7,19,102,503,44,56,0.549,0,18,6,8,1,1,0,6082,0,1
2021,7,20,107,560,65,54,0.5047,0,10,3,5,1,1,0,2880,0,1
2021,7,21,200,1256,70,95,0.475,0,66,12,26,3,11,721,20095,0,1
2021,7,22,171,861,59,90,0.5263,0,23,3,14,1,1,0,8435,0,1
2021,7,23,155,805,59,68,0.4387,0,22,1,3,0,0,0,1160,0,1
2021,7,24,117,535,41,49,0.4188,0,16,1,2,0,0,0,1095,0,1
2021,7,25,117,590,49,48,0.4103,0,28,5,15,2,0,0,8910,0,1
2021,7,26,152,853,68,64,0.4211,0,22,2,6,1,1,0,3940,0,1
2021,7,27,82,412,56,40,0.4878,0,18,4,6,1,1,0,3700,0,1
2021,7,28,118,643,50,48,0.4068,0,20,5,10,1,1,0,5670,0,1
2021,7,29,132,849,48,58,0.4394,0,47,10,20,2,0,729,10436,0,1
2021,7,30,116,559,56,58,0.5,0,23,3,4,1,1,0,2771,0,1
2021,7,31,181,908,57,78,0.4309,0,38,8,10,1,1,0,4897,0,1
2021,8,1,165,850,77,75,0.4545,0,31,2,4,1,1,0,1860,0,1
2021,8,2,201,872,51,82,0.408,0,43,4,4,1,1,0,2540,0,1
2021,8,3,221,1257,68,99,0.448,0,45,12,16,1,1,0,6920,0,1
2021,8,4,163,683,58,76,0.4663,0,21,2,5,1,1,0,2019,0,1
2021,8,5,187,950,52,83,0.4439,0,30,7,11,1,1,0,5470,0,1
2021,8,6,159,816,61,80,0.5031,0,22,2,2,1,1,0,2520,0,1
2021,8,7,197,1163,56,93,0.4721,0,51,4,8,1,1,0,3340,0,1
2021,8,8,143,932,65,50,0.3497,0,37,17,27,2,0,808,13601,1,1
2021,8,9,164,744,66,72,0.439,0,18,4,4,1,1,0,2750,0,1
2021,8,10,167,708,69,85,0.509,0,24,5,6,1,1,0,2900,0,1
2021,8,11,145,682,61,63,0.4345,0,20,0,0,0,0,0,0,0,1
2021,8,12,575,2293,76,254,0.4417,0,90,7,10,1,1,0,5270,0,1
2021,8,13,285,1229,60,135,0.4737,0,35,4,9,1,1,0,4200,0,1
2021,8,14,183,668,69,78,0.4262,0,24,1,1,0,0,0,360,0,1
2021,8,15,145,540,60,73,0.5034,0,18,1,1,0,0,0,660,0,1
2021,8,16,159,714,54,83,0.522,0,24,3,4,1,1,0,2180,0,1
2021,8,17,145,715,54,68,0.469,0,32,4,7,1,1,0,5840,0,1
2021,8,18,173,834,55,78,0.4509,0,18,2,2,0,0,0,1035,1,1
2021,8,19,123,476,55,62,0.5041,0,17,3,6,1,1,0,2320,0,1
2021,8,20,160,663,65,80,0.5,0,15,0,0,0,0,0,0,0,1
2021,8,21,198,890,51,87,0.4394,0,28,2,2,0,0,0,920,0,1
2021,8,22,204,784,62,91,0.4461,0,23,1,1,0,0,0,460,0,1
2021,8,23,231,1174,57,105,0.4545,0,43,2,2,0,0,0,760,0,1
2021,8,24,235,987,52,106,0.4511,0,41,4,5,1,1,0,4690,0,1
